message,severity,attributes,tags,timestamp
#15 0x55ecf40b9697 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x52ef696),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826859643Z
  ip: 00007f0f7a3159fc efl: 0000000000000246 cgf: 002b000000000033 erf: 0000000000000000,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826859823Z
 trp: 0000000000000000 msk: 0000000000000000 cr2: 0000000000000000,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826863953Z
#16 0x55ecf477ba4e (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b1a4d),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826864093Z
#17 0x55ecf477a538 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b0537),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826867593Z
[end of stack trace],info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826867992Z
#18 0x55ecf477feff (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b5efe),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826871182Z
,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826872372Z
#19 0x55ecf8a6a3b1 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x9ca03b0),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826875202Z
TROUBLESHOOTING: https://pptr.dev/troubleshooting,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826876032Z
#20 0x55ecf433331c (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x556931b),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.826878322Z
,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.827422289Z
[spain-pb] 🚀 Résolution CF — stratégie Turnstile injection (token injecté dans notre Chromium),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.833084912Z
[spain-pb] 🔄 Rotation IP proxy Decodo — session: qfn55rlk (http://sphgi7znzc-sessionid-qfn55rlk:***@dc.decodo.com:10010/),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.833090772Z
[spain-pb] 🚀 Lancement Chromium persistant,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.833094232Z
[spain-pb]    userDataDir : /tmp/spain-cf-profile,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.833097322Z
[spain-pb]    Proxy       : http://sphgi7znzc-sessionid-qfn55rlk:***@dc.decodo.com:10010/,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.833100622Z
"[spain-pb]    UA          : Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko)",info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.833103472Z
[2026-07-29T10:40:46.875Z] [WARN] [SPAIN-WATCHER] Erreur boucle: Error: Failed to launch the browser process:  Code: null,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885764011Z
,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885770361Z
stderr:,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885773471Z
[18626:18626:0729/104046.861119:FATAL:third_party/crashpad/crashpad/util/posix/spawn_subprocess.cc:237] posix_spawn /ms-playwright/chromium-1223/chrome-linux64/chrome_crashpad_handler: Operation not permitted (1),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885776271Z
Received signal 6,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885779151Z
#0 0x5651948414d3 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x64044d2),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885782521Z
#1 0x565198e157d4 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0xa9d87d3),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885785711Z
#2 0x7fc282a6e520 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x4251f),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885788231Z
#3 0x7fc282ac29fc (/usr/lib/x86_64-linux-gnu/libc.so.6+0x969fb),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885791791Z
#4 0x56519ecbcb40 <unknown>,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885795221Z
#5 0x7fc282a6a2f8 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x3e2f7),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885797581Z
#6 0x5651918660eb (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x34290ea),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885800111Z
#7 0x565192a71df9 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x4634df8),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885802331Z
#8 0x565191bd489c (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x379789b),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885804551Z
#9 0x7ffe34e59ee8 ([stack]+0x3bb1527ee7),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885807301Z
#10 0x1600000d8228 <unknown>,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885810161Z
#11 0x3237303a36323638 <unknown>,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885812581Z
#12 0x5651946035bc (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x61c65bb),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885815481Z
#13 0x565198dccb86 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0xa98fb85),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.885817711Z
#14 0x56519372d6ca (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x52f06c9),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.886972593Z
#15 0x56519372c697 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x52ef696),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.886983533Z
#16 0x565193deea4e (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b1a4d),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.886989013Z
#17 0x565193ded538 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b0537),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.886993023Z
#18 0x565193df2eff (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x59b5efe),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.886999483Z
#19 0x5651980dd3b1 (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x9ca03b0),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887012323Z
#20 0x5651939a631c (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x556931b),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887016783Z
#21 0x5651939a6f8f (/ms-playwright/chromium-1223/chrome-linux64/chrome+0x5569f8e),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887020793Z
#22 0x7fc282a55d90 (/usr/lib/x86_64-linux-gnu/libc.so.6+0x29d8f),info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887024943Z
  r8: 00007ffe34e59890  r9: 0000000000000001 r10: 0000000000000008 r11: 0000000000000246,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887029623Z
 r12: 0000000000000006 r13: 0000000000000016 r14: 00000000000000d4 r15: 00007ffe34e59f80,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887034233Z
  di: 00000000000048c2  si: 00000000000048c2  bp: 00000000000048c2  bx: 00007fc281915600,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887038293Z
  dx: 0000000000000006  ax: 0000000000000000  cx: 00007fc282ac29fc  sp: 00007ffe34e597c0,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887049543Z
  ip: 00007fc282ac29fc efl: 0000000000000246 cgf: 002b000000000033 erf: 0000000000000000,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887053063Z
 trp: 0000000000000000 msk: 0000000000000000 cr2: 0000000000000000,info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887057313Z
[end of stack trace],info,"{""level"":""info""}","{""project"":""f1a29a18-3b4c-4185-aaea-ce8a01330c40"",""environment"":""75d8aabc-fc2c-419d-b59b-7cb9df5f214a"",""service"":""f012730b-0201-4dca-8ea2-f2def1e90227"",""deployment"":""d7700538-4079-4d1b-b2a6-21856c5088c0"",""replica"":""170a6750-f091-4ab1-b1d8-303894519017""}",2026-07-29T10:40:46.887060743Z
